customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,actual_churn,churn_probabaility,predicted_churn,risk_segment,recommended_action,specific_actions,retention_priority,retention_target,tenure_group,churn_status
8160-HOWOX,Female,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.85,458.1,0,0.5412571396657072,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Stayed
0258-NOKBL,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,0.603013231427816,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Stayed
2800-QQUSO,Male,0,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.3,4222.95,0,0.5217735160483603,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Stayed
2129-ALKBS,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.2,1077.5,0,0.0730400278968289,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Promote automatic payment,Not targeted,Not target,25-48 months,Stayed
9972-VAFJJ,Female,1,Yes,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,94.0,4871.45,0,0.1778264651664159,Predicted stay,Low,Standard engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
4693-VWVBO,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,0,0.2321861923345796,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Promote automatic payment; Provide proactive onboarding outreach,Not targeted,Not target,0-6 months,Stayed
6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,0,0.7721351103126644,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,7-12 months,Stayed
4821-WQOYN,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.1,1326.25,0,0.0021080989019255,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,1,0.2802574311018699,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Promote automatic payment,Not targeted,Not target,25-48 months,Churned
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.1,1551.6,0,0.0062022829810134,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
6288-CHQJB,Female,0,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.95,3871.85,0,0.0087824765734761,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
4905-JEFDW,Male,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,1,0.4048734773501355,Predicted churn,High,Targeted retention campaign,Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Churned
0559-CKHUS,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.55,521.8,0,0.0232382055881357,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
2659-VXMWZ,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.3,7482.1,1,0.1605277117812794,Predicted stay,Low,Standard engagement,Promote automatic payment,Not targeted,Not target,45-72 months,Churned
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,97.95,4917.9,0,0.2972617901918408,Predicted stay,Moderate,Preventative engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
8809-XKHMD,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,0,0.0358392204760297,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
6365-HITVU,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),87.25,6328.7,0,0.0058069503232102,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
0134-XWXCE,Female,1,No,No,44,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.85,3268.05,0,0.0641452778992814,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,25-48 months,Stayed
9720-JJJOR,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,2511.3,0,0.0333969434270871,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,0,0.4827027395941303,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Stayed
6112-KTHFQ,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,0,0.1690967723169277,Predicted stay,Low,Standard engagement,Offer contract migration incentive,Not targeted,Not target,13-24 months,Stayed
9220-ZNKJI,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.8,4805.3,0,0.0516807416085271,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
9820-RMCQV,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501.0,1,0.1872231821529772,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Provide proactive onboarding outreach,Not targeted,Not target,7-12 months,Churned
9013-AQORL,Female,0,No,Yes,48,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.55,2108.35,0,0.0853881489219736,Predicted stay,Low,Standard engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,25-48 months,Stayed
2040-OBMLJ,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.7,2548.65,0,0.1479590188805874,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,25-48 months,Stayed
5574-NXZIU,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,0,0.0344716803372239,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
5446-DKWYW,Female,1,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,0,0.0812356494858034,Predicted stay,Low,Standard engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,0,0.0022884546493621,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
1074-AMIOH,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,0,0.2022775752913397,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
0015-UOCOJ,Female,1,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,48.2,340.35,0,0.4134958395357812,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Stayed
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,1,0.4818802709650969,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Churned
4547-LYTDD,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.65,1194.3,1,0.6018624605258526,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,High priority,Target,13-24 months,Churned
1077-HUUJM,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,0,0.5879071318894216,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Stayed
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,0,0.5768989454810048,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
1555-HAPSU,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1663.5,0,0.002391415744938,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
4323-SADQS,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,34.5,279.25,1,0.3607842503180032,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Provide proactive onboarding outreach,Standard priority,Target,7-12 months,Churned
3292-PBZEJ,Male,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.4,1183.05,0,0.6906421058600912,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,7-12 months,Stayed
6203-HBZPA,Male,0,No,No,52,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.9,3334.95,0,0.0201816868484285,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,0,0.006990889586316,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
7369-TRPFD,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,0,0.0511086167786175,Predicted stay,Low,Standard engagement,,Not targeted,Not target,13-24 months,Stayed
9878-TNQGW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.95,171.15,1,0.7334085985080976,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,0-6 months,Churned
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,0.2621946088929008,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.25,1968.1,0,0.4880171088835941,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,13-24 months,Stayed
1016-DJTSV,Male,1,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,0,0.6908331269394834,Predicted churn,Very high,Priority outreach + personalized retention offer,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,High priority,Target,7-12 months,Stayed
8433-WPJTV,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.9,6767.1,0,0.1672732755552932,Predicted stay,Low,Standard engagement,Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
8903-XEBGX,Male,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.3,108.65,0,0.5050568859171808,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
2632-TACXW,Female,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.65,1416.75,0,0.0046930624300575,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
7952-OBOYL,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,0,0.5779776212664373,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle; Provide proactive onboarding outreach,Standard priority,Target,0-6 months,Stayed
1470-PSXNM,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.65,4520.15,0,0.2545726286509505,Predicted stay,Moderate,Preventative engagement,Promote automatic payment; Offer online security bundle,Not targeted,Not target,45-72 months,Stayed
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,1,0.3628454003026997,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Offer online security bundle,Standard priority,Target,13-24 months,Churned
5924-SNGKP,Female,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865.0,0,0.0179814492566723,Predicted stay,Low,Standard engagement,,Not targeted,Not target,25-48 months,Stayed
8818-DOPVL,Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,0.5890396959989473,Predicted churn,High,Targeted retention campaign,Offer contract migration incentive; Promote automatic payment; Offer online security bundle,Standard priority,Target,25-48 months,Stayed
4521-WFJAI,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0,0.0081104242286974,Predicted stay,Low,Standard engagement,,Not targeted,Not target,45-72 months,Stayed
4724-WXVWF,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.4,4445.3,0,0.3054733180063079,Predicted stay,Moderate,Preventative engagement,Offer contract migration incentive; Promote automatic payment,Not targeted,Not target,25-48 months,Stayed
